Feature_Index	Peak_Index	Filtered_Peak_Index
776	46674	
776	46489	
776	46703	
776	46638	
776	47752	
776	47783	
776	47823	
776	47896	
776	47863	
776	47931	
776	47966	
776	48005	
776	48043	
776	49145	
776	49225	
776	49265	
776	49311	
776	49355	
776	49393	
777	10209	
777	10278	
777	10308	
777	10248	
777	10331	
777	10384	
777	10359	
777	11621	
777	11594	
777	11559	
777	11525	
777	11446	
777	11484	
777	11642	
777	12770	
777	12803	
777	12838	235
777	12869	
777	12897	
777	12945	
777	12924	
777	14062	
777	14090	
777	14115	
777	14156	
777	14138	
777	13987	
777	14029	
777	15249	
777	15280	
777	15307	
777	15220	
777	15191	
777	15330	
777	15350	
777	16578	
777	16470	
777	16525	
777	16500	
777	16552	
778	29740	450
778	31025	
778	30976	
778	31000	
779	15107	
779	16279	
779	16310	
779	16343	
779	17417	
779	17447	
779	17477	
779	17507	
779	17538	
779	17563	
779	17590	
779	17615	
779	18530	
779	18710	
779	18594	
779	18654	
779	18624	316
779	18682	
779	18561	
779	19748	
779	19775	
779	19723	
779	19832	
779	19802	
779	19690	
779	19655	
779	20896	
779	20931	
779	20965	
779	21102	
779	21072	
779	21036	
779	21001	
779	22196	
779	22225	
779	22301	
779	22375	
779	22339	
779	22260	
779	22410	
779	23481	
779	23550	
779	23512	
779	23593	
779	23633	
780	130833	
780	132604	1838
780	132560	
780	132647	
780	132513	
780	132693	
780	134210	
780	134346	
780	134176	
780	134297	
780	134252	
781	98987	
781	99036	
781	99126	
781	99077	
781	100294	
781	100343	
781	100446	
781	101771	
781	101819	
781	101870	1413
781	101966	
781	101918	
781	103219	
781	103173	
781	103254	
781	103292	
781	103129	
782	65726	
782	65778	
782	65877	
782	65828	
782	65977	
782	65930	
782	66024	
782	67457	
782	67404	
782	67510	878
782	67671	
782	67616	
782	67357	
782	67564	
782	67314	
782	69072	
782	69114	
782	69166	
782	69219	
782	69282	
782	69441	
782	69341	
782	69392	
782	72805	
782	72664	
782	72711	
782	72621	
782	72757	
783	7602	
783	7627	
783	8910	
783	8942	
783	8972	
783	9000	
783	9052	
783	9027	
783	10377	
783	10353	
783	10327	
783	10301	
783	10271	
783	10243	
783	10205	
783	11415	
783	11487	
783	11593	
783	11558	
783	11526	
783	11618	
783	11640	
783	11448	
783	12743	
783	12773	
783	12807	
783	12840	
783	12872	
783	12901	
783	12925	
783	12944	
783	14119	
783	14142	
783	14158	
783	14030	
783	13986	
783	13949	
783	14063	
783	14093	
783	15156	
783	15187	
783	15217	
783	15278	
783	15246	
783	15305	
783	15353	
783	15332	
783	16492	
783	16460	
783	16399	280
783	16521	
783	16430	
783	16365	
783	16577	
783	16549	
783	17577	
783	17552	
783	17527	
783	17604	
783	17496	
783	17661	
783	17631	
783	17690	
783	18724	
783	18699	
783	18785	
783	18645	
783	18615	
783	18675	
783	18754	
783	19798	
783	19770	
783	19742	
783	19881	
783	19911	
783	19852	
783	19825	
783	21161	
783	20997	
783	21030	
783	21095	
783	21064	
783	21128	
783	21197	
783	22376	
783	22343	
784	78065	
784	77870	
784	77967	
784	77920	
784	78019	
784	78112	
784	79529	
784	79728	
784	79481	
784	79581	
784	79676	
784	79623	
784	81439	
784	81386	
784	81339	
784	81245	1079
784	81196	
784	81152	
784	81295	
784	81107	
784	81068	
784	82912	
784	83139	
784	82863	
784	82961	
784	83004	
784	83052	
784	82811	
784	83097	
784	84616	
784	84713	
784	84664	
785	76398	
785	76448	
785	76296	
785	76351	
785	76245	
785	78135	
785	77906	
785	77950	
785	77860	
785	78001	
785	78093	
785	78047	
785	79710	
785	79657	
785	79606	
785	79560	
785	79805	
785	79759	
785	79511	
785	81326	
785	81370	
785	81232	
785	81281	
785	81184	
785	81139	
785	81419	
785	83030	
785	83075	
785	82984	1104
785	82890	
785	83118	
785	82939	
785	83156	
785	84769	
785	84678	
785	84723	
785	84852	
785	84808	
785	84630	
785	84892	
785	86793	
785	86495	
785	86607	
785	86557	
785	86660	
785	86705	
785	86750	
785	88566	
785	88605	
785	88417	
785	88364	
785	88473	
785	88654	
785	88519	
785	90431	
785	90465	
785	90348	
785	90392	
785	90299	
785	90253	
786	36336	
786	36378	
786	36417	
786	36453	
786	36490	
786	37792	
786	37879	
786	37836	
786	37916	
786	37992	
786	37954	
786	39343	
786	39271	
786	39308	
786	39232	
786	39376	
786	39408	
786	40707	
786	40544	
786	40678	
786	40581	
786	40647	
786	40619	583
786	41722	
786	41755	
786	41787	
786	41818	
786	41874	
786	41848	
786	43024	
786	42999	
786	42942	
786	42908	
786	42879	
786	42971	
786	44138	
786	44204	
786	44103	
786	44172	
786	44237	
786	45293	
786	45365	
786	45395	
786	45332	
786	45459	
786	45426	
786	46574	
786	46535	
786	46644	
786	46675	
786	46609	
786	48022	
786	47879	
786	47914	
787	32279	
787	32308	
787	32336	
787	33608	
787	33578	
787	33551	
787	33693	
787	33636	
787	33664	
787	35011	
787	35044	
787	35072	
787	35129	
787	35100	
787	36520	528
787	36551	
787	36581	
787	36610	
787	38063	
787	38091	
787	38117	
787	39517	
788	65892	
788	65940	
788	65839	
788	65986	
788	66030	
788	67679	
788	67631	
788	67530	
788	67582	879
788	69309	
788	69361	
789	125673	
789	125709	
789	127635	
789	127596	
789	127559	
789	127519	
789	129238	
789	129324	
789	129282	
789	129194	
789	129361	
789	129403	
789	130922	
789	130964	
789	131085	
789	131051	
789	131011	
789	131130	
789	132786	
789	132871	
789	132744	1839
789	132659	
789	132829	
789	132703	
789	134309	
789	134355	
789	134400	
789	134438	
789	134471	
789	134507	
789	136036	
789	135929	
789	135966	
789	135853	
789	135891	
789	136001	
789	137290	
789	137430	
789	137362	
789	137325	
789	137397	
789	137462	
789	138842	
789	138725	
789	138694	
789	138756	
789	138816	
789	138787	
789	140147	
789	140174	
789	140041	
789	140121	
789	140069	
789	140097	
789	141338	
789	141366	
790	44098	
790	44061	
790	44025	
790	44168	
790	44201	
790	45420	
790	45282	
790	45241	
790	45389	
790	45319	631
790	45199	
790	46554	
790	46477	
790	46439	
790	46516	
790	46631	
790	46666	
790	47854	
790	47772	
790	47886	
790	47815	
790	47923	
790	47998	
790	49350	
790	49141	
790	49182	
790	49218	
790	49259	
790	49099	
790	50439	
790	50362	
790	50397	
790	50479	
790	50517	
790	50604	
790	51656	
790	51727	
790	51697	
790	51761	
791	74485	986
791	74605	
791	74547	
791	76305	
792	119630	
792	119575	
792	119520	
792	119468	
792	121842	
792	121759	
792	121707	
792	121552	
792	121604	
792	121805	
792	121655	
792	121499	
792	123475	
792	123535	
792	125313	
792	125366	
792	125605	
792	125427	
792	125480	
792	125528	
792	125646	
792	125568	
792	127323	
792	127222	
792	127372	
792	127419	
792	127462	
792	127272	
792	127503	
792	127542	
792	129140	1788
792	129183	
792	129046	
792	129229	
792	129276	
792	129319	
792	129092	
792	128997	
792	130840	
792	130881	
792	130918	
792	130962	
792	131009	
792	131050	
792	130897	
792	130931	
792	130754	
792	130796	
792	132573	
792	132619	
792	132661	
792	132704	
792	132746	
792	132482	
792	132528	
792	134155	
792	134190	
792	135710	
793	26009	
793	26130	
793	26041	
793	26099	
793	26174	
793	26155	
793	26195	
793	26071	
793	27326	
793	27303	
793	27158	
793	27192	
793	27278	
793	27221	
793	27345	
793	27251	
793	28400	
793	28436	
793	28365	
793	28468	
793	28498	
793	28571	
793	28524	
793	28549	
793	29598	
793	29664	
793	29724	
793	29695	
793	29752	
793	29633	
793	29776	
793	29802	
793	30897	
793	30863	
793	30930	
793	31063	
793	30984	
793	30957	
793	31009	
793	31036	
793	32316	
793	32195	
793	32287	
793	32163	
793	32257	
793	32228	
793	32341	
793	32367	
793	33513	
793	33542	
793	33600	
793	33572	
793	33660	
793	33475	
793	33632	
793	33686	
793	34918	
793	34954	
793	35013	
793	34985	
793	35047	
793	35075	
793	35137	
793	35104	
793	36615	
793	36587	
793	36558	
793	36529	
793	36498	
793	36463	
793	36430	
793	38055	
793	38025	
793	37958	
793	37994	
793	38085	
793	38111	
793	37920	
793	37889	
793	39435	
793	39377	
793	39460	
793	39482	
793	39509	
793	39312	
793	39406	
793	39345	
793	40648	
793	40797	
793	40777	
793	40677	
793	40756	
793	40732	
793	40705	
793	40622	
793	41941	
793	41960	
793	41920	
793	41897	602
793	41872	
793	41847	
793	41817	
793	41788	
793	43091	
793	42967	
793	43068	
793	43046	
793	43021	
793	42995	
793	43110	
793	42941	
793	44230	
793	44257	
793	44285	
793	44307	
793	44166	
793	44197	
793	44329	
793	44346	
793	45385	
793	45543	
793	45523	
793	45414	
793	45474	
793	45498	
793	45444	
793	46690	
793	46630	
793	46664	
793	46718	
793	46769	
793	46745	
793	46792	
793	48094	
793	48060	
793	47994	
793	48121	
793	48029	
793	48144	
793	49492	
793	49414	
793	49442	
793	49381	
793	49469	
793	50636	
793	50672	
793	50700	
794	138677	1915
794	140051	
794	140085	
794	141198	
794	141265	
794	141306	
794	141232	
794	141340	
794	143734	
794	143772	
794	143808	
794	143863	
794	143838	
794	145031	
795	119499	
795	119548	
795	119653	
795	119886	
795	121539	
795	121702	
795	121828	
795	121919	
795	121792	
795	121749	
795	121650	1664
795	121595	
796	86659	
796	86605	
796	86701	
796	86744	
796	86785	
796	86830	
796	88673	
796	88630	
796	88586	
796	88550	
796	88505	
796	88457	
796	90312	
796	90356	
796	90438	
796	90472	
796	90402	
796	90510	
796	92013	1250
796	91974	
796	91932	
796	92075	
796	92045	
796	92108	
796	93511	
796	93545	
796	93474	
796	93580	
796	93610	
796	93639	
796	94925	
796	94967	
796	95003	
796	95036	
796	95070	
796	95103	
796	96383	
796	96423	
796	96531	
796	96345	
796	96460	
796	96496	
796	97755	
796	97798	
796	97873	
796	97907	
796	97935	
796	99247	
797	8960	
797	8848	
797	8928	
797	8889	
797	8805	
797	11413	
797	11454	
797	11608	
797	11493	
797	11535	
797	11570	
797	11376	
797	12908	
797	12742	
797	12775	
797	12878	
797	12843	
797	12808	
797	12704	
797	14125	
797	14098	
797	14066	
797	14033	247
797	13990	
797	13916	
797	13953	
797	15125	
797	15160	
797	15313	
797	15224	
797	15195	
797	15253	
797	15286	
797	16503	
797	16473	
797	16410	
797	16443	
797	16374	
797	16340	
797	17483	
797	17511	
797	17541	
797	17566	
797	17593	
798	119878	1646
798	119966	
798	119920	
798	123984	
798	123945	
798	123905	
798	127797	
799	102110	
799	102067	
799	103384	
799	103417	
799	103451	
799	103489	
799	104803	
799	104745	
799	104688	
799	104715	
799	104773	
799	104660	
799	104626	
799	105910	
799	105940	
799	105876	
799	106072	
799	105964	
799	105988	
799	106041	
799	106012	
799	107178	
799	107060	
799	107139	
799	107158	1474
799	107197	
799	107089	
799	107115	
799	107220	
799	107245	
799	108400	
799	108225	
799	108253	
799	108279	
799	108378	
799	108301	
799	108318	
799	108356	
799	108339	
799	109380	
799	109414	
799	109510	
799	109532	
799	109580	
799	109557	
799	109489	
799	109442	
799	109467	
799	110648	
799	110806	
799	110702	
799	110776	
799	110722	
799	110678	
799	110744	
799	110839	
799	112152	
799	112089	
799	112120	
799	112186	
799	113773	
799	113743	
800	137383	
800	137423	
800	137348	
800	138681	
800	138709	
800	138799	
800	138768	
800	138738	
800	140049	
800	140080	
800	140128	
800	140105	
800	141277	
800	141307	
800	141334	
800	141389	
800	141413	
800	141361	
800	142634	
800	142608	
800	142581	
800	142551	
800	142656	
800	142675	1966
800	143861	
800	143908	
800	143884	
800	143836	
800	143810	
800	145117	
800	145143	
800	145169	
800	145197	
800	145094	
801	102044	
801	101873	
801	101962	1415
801	101921	
801	102006	
802	49186	
802	50436	
802	50474	
802	50514	
802	50553	
802	50592	
802	50629	
802	51674	
802	51708	
802	51783	
802	51820	
802	51743	
802	51856	
802	53151	
802	53117	
802	53044	
802	53082	
802	53007	
802	52967	
802	54475	
802	54264	
802	54400	
802	54354	
802	54309	
802	54439	
802	55647	
802	55694	
802	55740	744
802	55780	
802	55818	
802	55854	
802	57093	
802	57135	
802	57049	
802	57174	
802	57235	
802	57206	
802	58486	
802	58524	
802	58594	
802	58558	
802	58444	
802	58631	
802	59954	
802	59867	
802	59991	
802	59819	
802	59916	
802	60027	
802	61271	
802	61313	
802	61351	
802	61414	
802	61381	
802	61449	
802	62708	
802	62832	
802	62752	
802	62792	
802	62871	
802	62909	
802	64269	
802	64219	
802	64171	
802	64317	
802	64363	
802	64404	
802	65754	
802	65806	
802	65858	
802	65910	
802	65957	
802	66001	
802	67650	
802	67393	
802	67600	
802	67555	
802	67499	
802	67444	
802	69428	
802	69204	
802	69380	
802	69271	
802	69332	
802	69151	
802	71134	
802	70945	
802	71042	
802	70997	
802	71087	
802	72702	
802	72749	
802	74481	
802	74541	
803	74647	
803	76191	
803	76299	
803	76243	1011
804	814	
804	847	
804	876	
804	2273	
804	2211	63
804	2242	
804	3628	
804	4959	
804	6348	
804	6368	
804	7649	
804	9039	
804	10342	
804	10365	
804	11607	
804	11572	
804	11633	
804	12913	
804	14080	
804	15265	
804	15294	
804	15320	
804	16535	
804	16483	
804	16510	
804	16455	
804	16424	
804	19837	
804	19889	
804	19863	
804	21078	
804	21166	
804	21135	
804	21107	
804	21050	
805	2182	
805	2144	
805	2107	
805	2066	
805	3557	
805	3624	
805	3406	
805	3483	
805	3589	
805	3524	
805	3446	
805	4917	
805	4849	
805	4886	
805	4771	
805	4951	
805	4809	
805	4737	
805	6216	
805	6343	
805	6182	
805	6251	
805	6136	
805	6284	
805	6316	
805	7640	
805	7557	
805	7585	
805	7448	
805	7524	150
805	7488	
805	7614	
805	8822	
805	9028	
805	8904	
805	8940	
805	8999	
805	8969	
805	8864	
805	10358	
805	10170	
805	10305	
805	10330	
805	10277	
805	10245	
805	10204	
805	11412	
805	11491	
805	11532	
805	11567	
805	11452	
805	11600	
805	11627	
805	12934	
805	12782	
805	12879	
805	12751	
805	12814	
805	12848	
805	12907	
805	13958	
805	14068	
805	14037	
805	13998	
805	14099	
805	14126	
805	14148	
805	15197	
805	15165	
806	81510	
806	81477	
806	81436	
806	81347	
806	81388	
806	83234	
806	83201	
806	83081	
806	83124	
806	83161	
806	84963	
806	84924	
806	84811	
806	84889	
806	84851	
806	86698	
806	86743	1159
806	86823	
806	86784	
806	86868	
806	88553	
806	88591	
806	88634	
806	88676	
806	88720	
806	90560	
806	90477	
806	90444	
806	90410	
806	90517	
806	92168	
806	92029	
806	92061	
806	92089	
806	92126	
807	17609	
807	17664	
807	17558	
807	17584	
807	17633	
807	17506	
807	17533	
807	18780	
807	18676	
807	18725	
807	18700	
807	18647	
807	18619	
807	18753	
807	19821	
807	19794	
807	19739	
807	19874	
807	19847	
807	19767	
807	19900	
807	21087	349
807	21118	
807	21150	
807	21057	
807	21178	
807	20988	
807	21026	
807	22323	
807	22396	
807	22361	
807	22285	
807	22426	
807	22456	
807	22484	
807	23659	
807	23617	
807	23575	
807	23693	
807	23725	
807	23757	
807	23785	
807	25025	
807	24926	
807	24960	
807	24892	
807	24992	
807	24859	
807	24823	
808	119869	
808	121651	
808	121703	
808	121746	
808	121975	
808	121936	
808	121898	
808	121790	
808	121826	
808	121861	
808	123590	
808	123632	
808	123746	
808	123779	
808	123812	
808	123883	
808	123711	
808	123846	
808	123672	
808	125483	
808	125569	
808	125798	
808	125606	1726
808	125530	
808	125721	
808	125681	
808	125644	
808	125759	
808	127619	
808	127656	
808	127581	
808	127690	
808	127465	
808	127424	
808	127543	
808	127504	
808	127379	
808	129321	
808	129437	
808	129280	
808	129358	
808	129398	
808	129192	
808	129235	
808	129153	
808	129473	
808	131059	
808	131019	
808	131095	
809	94988	1290
809	96407	
809	96445	
809	96331	
810	555	
810	584	
810	616	
810	703	22
810	659	
810	742	
810	779	
810	820	
811	132793	
811	132834	
811	132712	
811	132751	
811	132873	
811	132915	
811	132986	
811	132951	
811	132669	
811	134608	
811	134316	
811	134403	
811	134579	
811	134510	
811	134360	
811	134549	
811	134440	
811	134473	1862
811	136093	
811	136069	
811	135857	
811	135895	
811	135932	
811	136037	
811	136122	
811	137538	
811	137431	
811	137512	
811	137399	
811	137461	
811	137364	
811	137328	
811	137488	
811	137296	
811	138758	
