Feature_Index	Original_Index	Monoisotopic_Mass	Average_Mono_Mass	UMC_MW_Min	UMC_MW_Max	Scan_Start	Scan_End	Scan	IMS_Scan	IMS_Scan_Start	IMS_Scan_End	Avg_Interference_Score	Decon2ls_Fit_Score	UMC_Member_Count	Saturated_Member_Count	Max_Abundance	Abundance	Class_Rep_MZ	Class_Rep_Charge	Charge_Max	Drift_Time	Conformation_Fit_Score	LC_Fit_Score	Average_Isotopic_Fit	Members_Percentage	Combined_Score
1892	165	1656.80014	1656.80014	1656.76137	1656.84082	44	57	50	104	102	107	0.015049	0.041003	80	0	52140	166038	415.20955	4	4	16.752	0.93368	0	1.041	1	0.99156
1893	164	1660.82759	1660.82759	1660.80619	1660.86433	21	40	26	104	103	106	0.01994	0.056239	66	5	137199	341684	416.21252	4	4	16.876	0.97564	0	1.0562	1	1.0106
1894	163	1666.87884	1666.87884	1666.85307	1666.88719	74	75	74	111	111	113	0.28114	0.094986	7	0	6504	20291	417.72735	4	4	18.037	0.95288	0	1.095	1	1.016
1895	161	1669.77825	1669.77825	1669.75247	1669.79696	23	27	25	106	104	109	0.097278	0.083945	20	0	6075	22004	418.45432	4	4	17.31	0.9295	0	1.0839	1	1.0045
1896	159	1683.00346	1683.00346	1682.99549	1683.0091	29	35	35	106	104	109	0.0058842	0.055267	12	0	81050	349468	421.75783	4	4	17.41	0.82151	0	1.0553	1	0.95892
1897	158	1683.8772	1683.8772	1683.84847	1683.91137	15	98	22	106	103	110	0.032769	0.024627	565	75	179131	838052	421.97735	4	4	17.328	0.80348	0	1.0246	1	0.9427
1898	157	1700.86164	1700.86164	1700.83582	1700.87826	89	94	92	105	103	107	0.054331	0.050385	27	0	13429	36988	426.22209	4	4	16.839	0.94524	0	1.0504	1	0.99854
1899	156	1704.92503	1704.92503	1704.88152	1704.964	86	101	87	109	108	113	0.078177	0.085071	41	0	11005	52060	427.23776	4	4	17.75	0.78312	0	1.0851	1	0.95606
1900	155	1713.81417	1713.81417	1713.79116	1713.83196	43	57	50	104	103	107	0.020677	0.022541	75	21	196542	622504	429.45947	4	4	16.96	0.90584	0	1.0225	1	0.97613
1901	154	1714.80249	1714.80249	1714.79407	1714.82176	68	70	68	107	103	108	0.36255	0.12507	9	0	15140	60248	429.70951	4	4	17.177	0.79687	0	1.1251	1	0.97398
1902	153	1714.81286	1714.81286	1714.80146	1714.81857	60	61	61	104	103	106	0.1474	0.10342	6	0	6050	17662	429.71087	4	4	16.849	0.93685	0	1.1034	1	1.0134
1903	151	1722.94776	1722.94776	1722.91762	1722.97469	82	101	89	110	108	113	0.0040312	0.014718	120	35	188350	726172	431.74578	4	4	18	0.87837	0	1.0147	1	0.96436
1904	148	1740.89889	1740.89889	1740.86721	1740.91599	36	39	39	108	104	112	0.16969	0.078748	25	0	14077	70770	436.23347	4	4	17.633	0.77299	0	1.0787	1	0.95058
